,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AC087752.4,2.036304605652258,0.19309568644049846,0.7947744176567471,0.2429565951679814,0.8080390221269775,0.9643076172517084
MAN1B1-DT,5.737460864730397,0.16950141579592945,0.6976623785968826,0.2429562220867141,0.8080393111455672,0.9643076172517084
LY86,25.11979971838287,0.1470213730195382,0.6052078156017172,0.24292708922366568,0.8080618798722901,0.9643076172517084
KTN1-AS1,2.0010920756485597,0.19381023747720774,0.7966060939829149,0.2432949470775257,0.807776918465781,0.9643076172517084
PCP4L1,1.7027299961557967,-0.2796806927028798,1.1506712656537617,-0.2430587267198137,0.8079599038435351,0.9643076172517084
ASTE1,9.28456126174643,0.08108144797790538,0.33379971514349865,0.2429044852331552,0.8080793909040648,0.9643076172517084
AL391684.1,0.8348510308871144,0.2808926876575645,1.156626166039762,0.2428552075899587,0.8081175660178109,0.9643076172517084
STARD7,138.4069919413042,0.05395965349469827,0.2221028984963757,0.24294889377852397,0.8080449882445377,0.9643076172517084
AL512353.1,1.2112190423493807,0.23062740558836525,0.9487016522201264,0.2430979276241979,0.8079295365873642,0.9643076172517084
XAB2,40.49940671565711,-0.09317173136528269,0.38250132445619156,-0.24358538234539834,0.8075519505470613,0.9643076172517084
ERVE-1,4.256436299767832,0.2788357360123827,1.14760214328017,0.24297247756560625,0.8080267183757623,0.9643076172517084
CHP2,0.8470241406041429,1.2227757123510345,5.016901751704733,0.24373124547147804,0.807438972599094,0.9643076172517084
TRIB1,113.98996489438716,0.17334552930327138,0.7137839862565964,0.24285432657627012,0.8081182485383304,0.9643076172517084
C12orf29,8.201865920239628,0.08585287141263812,0.35304368817875453,0.24317917098455175,0.8078666017685272,0.9643076172517084
AL590764.1,1.6230265239315667,0.21776176566908542,0.8962784255075126,0.24296218615970708,0.8080346909007442,0.9643076172517084
CNTLN,3.920053178834753,0.15490203617789802,0.6390024984574004,0.24241225433678754,0.8084607399182746,0.9643854304684208
AC000123.1,6.356445337304512,0.16095411343212612,0.6638945748807118,0.2424392659949756,0.8084398118323648,0.9643854304684208
CARNS1,1.250905404294283,-0.2259305312988031,0.9313951535101417,-0.2425721568845838,0.8083368526574854,0.9643854304684208
AC099850.1,2.6633183161436937,-0.17327966957317137,0.7145212100634664,-0.2425115827671232,0.8083837829360311,0.9643854304684208
UBE2G1,42.62240436675405,0.06273511615687911,0.2587927078094641,0.24241454362411083,0.8084589662194883,0.9643854304684208
ARHGEF34P,2.794205060712103,-0.14548111346587667,0.5998769240869911,-0.24251826937216828,0.8083786024018179,0.9643854304684208
AP001458.1,1.2019382057390235,-0.322956254883294,1.3330262709371188,-0.24227298585515156,0.8085686444927137,0.9644038907906921
AC022167.2,1.6195093213485252,0.19918157288136454,0.821999683315266,0.24231344235806884,0.8085372986063686,0.9644038907906921
TBX6,2.536367777135863,0.21449759667407953,0.8864706896274053,0.2419680641265596,0.8088049091451873,0.9645027833925924
DOCK2,7.180952312076159,0.1644715222382562,0.6798383978106177,0.24192737975367046,0.8088364342232301,0.9645027833925924
GJD3,1.5555396620286814,-0.1985001020966255,0.8204027097153409,-0.24195446912346258,0.8088154434633705,0.9645027833925924
ANO8,9.970913139121935,-0.10741645537401893,0.4436902345412562,-0.2420978579460506,0.8087043379529603,0.9645027833925924
PRMT5,21.78493917029551,0.08802763206885882,0.3647720994603608,0.24132227272613713,0.8093053497796983,0.9649253547512376
ZNF45,13.052996863388563,-0.07564652044730791,0.313584861109155,-0.24123141716645657,0.809375762390534,0.9649253547512376
ISCA1P4,1.7440670781662313,0.24306509294125925,1.0074894602760538,0.2412581992417658,0.8093550062537705,0.9649253547512376
NPM1P6,1.6124329425821806,0.19535793517804223,0.8094618579798433,0.24134297774770128,0.8092893037060389,0.9649253547512376
ARIH1,13.886922874634994,-0.07749147605014381,0.32177652081513486,-0.240823898070126,0.8096916066583406,0.964931848770406
PROM1,42.83975447649433,0.36161472521504956,1.4997317953697047,0.24111959640484015,0.8094624250479763,0.964931848770406
RPL23AP82,5.77175556536183,-0.09875455429510227,0.40979264034026486,-0.24098664683949175,0.8095654658649818,0.964931848770406
RPL37A-DT,1.933483343955711,-0.168553097174855,0.6995594834114954,-0.24094176574218287,0.80960025111628,0.964931848770406
CAMLG,22.154324655136584,-0.09479304729818669,0.39324786330096184,-0.2410516525188068,0.8095150836531925,0.964931848770406
ZNF32,55.57420531100559,-0.07816083014274887,0.3245389603420689,-0.24083650869025455,0.8096818324376279,0.964931848770406
AC022415.1,1.9466800285982857,0.17687871638303646,0.7345255360843793,0.24080676258846545,0.8097048880495774,0.964931848770406
RTL8A,108.8661237853562,0.11444762291524485,0.47583019607616456,0.24052198422675472,0.809925622450584,0.9650529016615237
MIR5685,7.795529869906563,-0.2765082205573891,1.150023289764647,-0.2404370615954888,0.8099914497125545,0.9650529016615237
AC034102.1,1.9478136416749054,-0.17125012851990032,0.7122287074554131,-0.24044260885204616,0.8099871497492805,0.9650529016615237
PDZK1IP1,54.95198456339226,0.20775281999384315,0.8640536873242821,0.2404397123021279,0.8099893950130739,0.9650529016615237
FAM30A,0.9870770401318336,0.5617549748844638,2.3374956635223354,0.24032342975043816,0.8100795328496969,0.965096033151503
PLA2G2A,45.52573204850811,-0.3619418476367928,1.507138279228742,-0.24015171840901803,0.8102126415938846,0.965096033151503
CYB5RL,3.197905185582508,-0.1308820441199015,0.5449344036647311,-0.240179447727485,0.8101911457593122,0.965096033151503
AL353691.1,0.7972045036578338,1.0957987894220687,4.561166609728861,0.240245288800623,0.8101401061741315,0.965096033151503
EIF3I,73.27356183589929,0.08157927199146521,0.3403831014585239,0.2396689836889736,0.810586881637298,0.9653765007423316
SEMA6C,7.447819327597446,-0.11198133658474548,0.4670673147485088,-0.23975417043481526,0.8105208374723921,0.9653765007423316
MICOS10P3,7.175127790402566,0.33500902461331156,1.397750146857413,0.2396773310069174,0.8105804100117613,0.9653765007423316
SELENOW,121.51726824971249,0.11783096611153084,0.49944154069811875,0.23592544173803975,0.8134905257775907,0.9655017013699694
ZNF214,1.8702189625374777,-0.1914556545218846,0.8124359075024881,-0.23565631793705313,0.8136993685065004,0.9655017013699694
DDX17,207.06599349248395,-0.06856009796294987,0.2869662842847396,-0.23891342543544858,0.8111727149907181,0.9655017013699694
GLUD1P2,1.2460972181534242,0.23248239211534863,0.978855300847051,0.23750435014671764,0.8122655448114772,0.9655017013699694
CATSPERE,1.2365090367245744,0.25476977037558285,1.070738173182606,0.23793843981327248,0.8119288408718317,0.9655017013699694
DESI1,30.19494684307226,-0.055969656822338704,0.23711270497116338,-0.2360466379443712,0.8133964806532251,0.9655017013699694
MRPL38,1.2512880642533473,0.23898576656363665,1.001515358014538,0.23862416552195054,0.8113970249885065,0.9655017013699694
BCL11A,2.320723667094347,0.4882518111956129,2.0585314446332443,0.23718452903331852,0.8125136379590472,0.9655017013699694
POLR3D,15.606634352831229,0.08958770546981301,0.3749969116115428,0.23890251544955768,0.8111811749862443,0.9655017013699694
Y_RNA.272,0.9705656260276878,0.40921905435152595,1.7282973772530654,0.23677583484037548,0.8128306995408381,0.9655017013699694
DICER1,28.001938534864376,0.09692648580179458,0.410091582425026,0.23635326828371303,0.8131585554504029,0.9655017013699694
WDR20,12.547831944537746,-0.07452448108227262,0.31199458841305,-0.23886465935623719,0.8112105301337992,0.9655017013699694
SH2B1,24.4451480039275,0.10899380051163679,0.46022099932730093,0.2368292639209241,0.8127892479566193,0.9655017013699694
RASSF1,26.441635341655758,-0.08087144885533631,0.3424605598555239,-0.23614821189760973,0.8133176639624394,0.9655017013699694
ASAH2B,2.6675616927216534,0.16289433737048964,0.6861231798374401,0.23741267188944618,0.8123366599774414,0.9655017013699694
AC003072.1,6.631712315478247,0.1102260347961503,0.46135053237829926,0.2389203589468645,0.811167338508006,0.9655017013699694
FAR2P2,1.1338339506933095,-0.3053096614202219,1.2918951942398802,-0.23632695808568183,0.8131789697771248,0.9655017013699694
HSD11B2,12.472269255063605,-0.13574919243405315,0.5759217750073485,-0.23570769212940604,0.8136595006022446,0.9655017013699694
RFX7,10.289522916325689,0.08965925206899247,0.3783002105586099,0.23700555687399388,0.8126524793036705,0.9655017013699694
LINC02015,1.3332400022275064,-0.44287784050019896,1.8687873099383878,-0.23698675507101996,0.812667065532117,0.9655017013699694
AL354718.1,5.8716094241775405,-0.16872686725022407,0.7121560315415607,-0.23692401633528445,0.8127157380118025,0.9655017013699694
AC139453.2,3.8289079614945725,-0.24677899443037163,1.041352462689986,-0.23697931610292697,0.8126728366183023,0.9655017013699694
TMEM255B,3.069071055888485,-0.14105200242446259,0.5902114476653144,-0.23898554150790988,0.811116794148564,0.9655017013699694
KLHDC10,41.77350983988395,-0.06579458762774745,0.2759983292199542,-0.2383876301487068,0.8115804606302889,0.9655017013699694
PTGER4P2,1.1034816646823906,-0.31847832528090686,1.3505546545057163,-0.23581298558958752,0.8135777912481182,0.9655017013699694
AC025287.3,2.849275162139337,0.20372829357179403,0.855491012401778,0.23814194493970187,0.8117710030163443,0.9655017013699694
CREBBP,30.639021806026086,0.07118789523429615,0.298069029037359,0.23883023158831337,0.8112372270495039,0.9655017013699694
AC090589.1,3.238214147194527,0.23747140012018178,0.9972884469299574,0.2381170671847361,0.8117902977047483,0.9655017013699694
NKD1,1.2331002884008697,0.2300651540631782,0.974908231456483,0.23598647199795197,0.8134431675367382,0.9655017013699694
PHAX,40.53445896942843,-0.06121283559603543,0.2591146459244425,-0.23623842402904935,0.8132476651050974,0.9655017013699694
RNU6-204P,0.905846796547067,-0.395404170549806,1.6676127395939258,-0.2371079095054703,0.8125730764171377,0.9655017013699694
MICE,1.3424381767681985,0.3289120218553594,1.3822205596228851,0.23795914448349495,0.8119127820535728,0.9655017013699694
PIP4K2B,86.96604680293083,0.15832178717974615,0.6658136547192047,0.23778693341234586,0.8120463536633928,0.9655017013699694
MIR635,35.75733453896591,0.13244874193707476,0.5548384030811244,0.23871588772796082,0.8113258962491502,0.9655017013699694
TIMD4,1.4767260767582122,0.35146255485855893,1.484558067446477,0.23674557605085414,0.812854175280579,0.9655017013699694
AL442003.1,0.8240663852783165,0.31187361896234106,1.3123228457801446,0.23765007213369027,0.8121525109098074,0.9655017013699694
CASTOR3,3.606313496419225,-0.12724880341123646,0.5347050541054476,-0.23797942890987173,0.81189704925877,0.9655017013699694
AP003059.1,0.9006542267145815,-0.3019184977906728,1.2677925797352072,-0.23814502673121177,0.8117686128485402,0.9655017013699694
FMR1-IT1,2.0681093772913886,0.21745865947556667,0.9196834514407318,0.2364494643617936,0.8130839171017274,0.9655017013699694
AC073957.3,1.6246220557350768,0.25973789002832964,1.092751165737343,0.23769170710796664,0.8121202161344583,0.9655017013699694
HCK,20.57047999407398,0.12506830479396758,0.5298104814371998,0.23606234526485548,0.8133842923753198,0.9655017013699694
C2CD4B,3.8476353885915313,-0.33076880644109025,1.3866027012270716,-0.2385462008319881,0.8114574862729538,0.9655017013699694
AGBL3,1.6094192463903603,0.25170058451951666,1.0549222277460912,0.23859634189080559,0.8114186019666918,0.9655017013699694
COQ4,34.77560140610074,0.09968619491085105,0.422027654643922,0.2362077314458443,0.8132714804236926,0.9655017013699694
GRB14,6.064258547405144,0.36073318117187514,1.5205814190736513,0.2372337164238376,0.8124754808584439,0.9655017013699694
SGTA,31.334843169866993,0.08236091145137099,0.3483563387007339,0.23642719336915996,0.8131011969703177,0.9655017013699694
TSC22D3,139.95560753431755,-0.15537933775512786,0.6576146400567461,-0.23627718771850953,0.8132175874138714,0.9655017013699694
AC083798.2,2.301299068755351,-0.1933152708918935,0.8130433291657178,-0.23776748908358755,0.8120614355595304,0.9655017013699694
SUMF1,30.05694542757802,-0.07840996402556343,0.33175225121809715,-0.2363509629178551,0.8131603442000839,0.9655017013699694
AP006545.2,1.3247497886986983,0.29883794176891204,1.2578224601583914,0.23758356305013098,0.8122041003139018,0.9655017013699694
ZSWIM9,7.6191654148177435,0.12594931516714508,0.5302288797044503,0.23753763702450395,0.8122397244394199,0.9655017013699694
UBA52,335.9610725883831,-0.11114712683562794,0.4714367457459209,-0.23576254468617575,0.8136169339164515,0.9655017013699694
SP140L,10.075657080236985,0.14639261378271365,0.6172478711849327,0.23716989659548485,0.812524989153379,0.9655017013699694
AP006545.1,0.9556739671113789,0.4390680575465128,1.8335293477203995,0.23946606477414706,0.8107442074368079,0.9655017013699694
CYLD,15.7515048427641,-0.08704307795396472,0.3686625129692946,-0.2361050415809823,0.8133511619009295,0.9655017013699694
HLA-G,5.190936692747256,-0.16704072317627258,0.699114948328513,-0.2389317001097514,0.8111585442002707,0.9655017013699694
GNPDA2,9.558835452267546,0.0821907986075765,0.3487579141003405,0.23566719287101118,0.8136909291933921,0.9655017013699694
C6orf62,240.30685963489267,0.07110806761560838,0.29995812058427745,0.23705998516426088,0.8126102548113118,0.9655017013699694
ALDH3B1,8.962555052907692,0.14140625460336861,0.5962492650159203,0.23715962920238223,0.812532954163711,0.9655017013699694
RUFY3,16.10654460102215,0.08502224234242531,0.3592570784573487,0.23666128641782408,0.8129195707689048,0.9655017013699694
HIP1R,24.184443788511178,0.10401292011856791,0.4362429721568435,0.23842887280066463,0.811548475779986,0.9655017013699694
AL359762.1,1.6529416021635592,-0.1850450151451761,0.7818491740145374,-0.23667610236771247,0.8129080758292612,0.9655017013699694
FICD,8.616883309004043,-0.09759757857498864,0.40769644327043125,-0.23938785875120006,0.8108048436733115,0.9655017013699694
EEF1AKMT1,21.21869360889499,0.07910011449293536,0.3348830127927611,0.23620223024535927,0.8132757489924665,0.9655017013699694
AC020899.1,0.9764918948158626,-0.2363970423686409,0.9885380660399874,-0.2391380266372852,0.810998556040396,0.9655017013699694
CHROMR,3.5158073747380723,0.15828101308206496,0.6745504701382106,0.23464665742451313,0.8144829929843627,0.9656628087948229
AL590705.3,2.4602852846762673,-0.17679904091178666,0.7514312379313552,-0.23528305982927158,0.8139890424080842,0.9656628087948229
AC012181.2,1.9641683481714967,0.17606420414730356,0.7502124000506638,0.23468580915939735,0.8144526028125046,0.9656628087948229
MIB1,28.388600166149917,0.08348687983356957,0.35567536678758943,0.23472775353438582,0.814420045260762,0.9656628087948229
ARMCX5,8.398524904389644,-0.0816131409494972,0.34743695002266023,-0.23490057964236188,0.8142858996667559,0.9656628087948229
AC090579.1,2.651873562154276,0.19814539857004773,0.8421181550896598,0.23529405864543002,0.8139805062081231,0.9656628087948229
ACAP2,21.74362406194456,0.09392904480970168,0.39975593722152575,0.23496597814793846,0.8142351395353247,0.9656628087948229
AL449212.1,5.602400130886893,0.1503154521477507,0.6400667962754623,0.2348433835693926,0.8143302939837226,0.9656628087948229
AC091042.1,1.2484578182096682,0.2665707527504475,1.1351276372846049,0.2348376904892604,0.814334712858259,0.9656628087948229
EAPP,73.3657034465703,0.08743573752204614,0.37155176280342783,0.23532585840079745,0.8139558264880693,0.9656628087948229
ZNF721,10.80998546401179,0.08279492688520039,0.35200035922015066,0.2352126204320666,0.8140437110679823,0.9656628087948229
NFKBIA,187.36801926796736,-0.09102681442710372,0.3871887469725297,-0.23509674580899406,0.8141336443923426,0.9656628087948229
TOLLIP-AS1,6.298601143208817,-0.13838461421208656,0.589457755622632,-0.23476595717349372,0.8143903915763876,0.9656628087948229
AC005829.1,1.2131446185210444,-0.23524304293367582,1.00122932713042,-0.23495420735217148,0.8142442755755286,0.9656628087948229
LINC00909,5.961352607692081,-0.10206060177538907,0.4352832275443807,-0.23446941052876463,0.814620578211982,0.9656823855007968
PKD1P3,1.1991499238114498,-0.21737280246040827,0.926953599839886,-0.23450235534761973,0.8145950048608316,0.9656823855007968
ANXA7,146.7285880535832,-0.055466343042622504,0.23658418340188947,-0.23444653926167547,0.8146383321044673,0.9656823855007968
ZNF425,4.206310233870657,-0.11893117241558791,0.5074991721494727,-0.23434752004001172,0.8147151971825897,0.9657186444081954
AC026367.2,1.6546272981568395,-0.19863262328654788,0.8479681810881999,-0.23424537348988977,0.8147944917629248,0.965738947734591
AL022328.3,2.771820602102253,0.16836936774995623,0.7188936498633313,0.2342062247760359,0.8148248827277624,0.965738947734591
Y_RNA.688,2.705467504967543,0.1856056491795193,0.792976551410748,0.23406196418963066,0.8149368739562802,0.9658168267673589
RPS27,2415.3635430943677,0.10577711208833158,0.4522008781394737,0.23391620229385407,0.8150500345101008,0.9658412333990223
FMO5,15.019963067709503,-0.21067438556413232,0.9004933065582523,-0.23395441590714802,0.8150203674422524,0.9658412333990223
RTL8B,37.24075412258225,0.11111948394950014,0.4923154079512918,0.22570791438746513,0.8214286021311228,0.965842941516384
HOXC9,14.83424872414352,0.1187420316815426,0.5118596887171845,0.23198160413673563,0.8165523018672907,0.965842941516384
POLR2A,106.97613189150333,-0.07716745699425773,0.33186339849935226,-0.23252777300298857,0.8161281185464795,0.965842941516384
RPSAP9,1.9780425477216608,-0.1617533827732977,0.6930021058356276,-0.23340965548474654,0.815443316226739,0.965842941516384
MB21D2,11.104690708328253,0.12777197086962422,0.5485342655988225,0.23293343530716074,0.815813094830698,0.965842941516384
AC005840.1,2.0938492742396178,0.23461695197532761,1.0312953173346304,0.22749735020778736,0.8200370294535253,0.965842941516384
PPFIBP1,28.39722234468512,0.10741018093590748,0.4738287361801677,0.22668566242269034,0.820668176650033,0.965842941516384
WDR41,18.44541043551939,-0.06624549653265893,0.2932336398396437,-0.22591369997277805,0.8212685422240924,0.965842941516384
PAIP1P1,1.1928999153923303,-0.24210344272060771,1.0376992646564085,-0.23330790621767508,0.815522319722981,0.965842941516384
COCH,1.3907011054415597,0.38089186036382283,1.639332237516647,0.2323457391046121,0.8162694896182006,0.965842941516384
ZNF181,7.823058302222926,0.08432511527389044,0.36680990004939124,0.22988778455144204,0.8181789686600409,0.965842941516384
AC007216.2,0.9423651205844537,0.42647544177822705,1.8690881495772276,0.2281729954120635,0.819511754267641,0.965842941516384
FADS1,14.656653255159082,-0.16516003326322995,0.7269702960391253,-0.22718952089665723,0.8202763757804028,0.965842941516384
ALX1,0.999684858491552,-0.6931082511005728,2.9795157617392336,-0.23262446200183368,0.8160530304193641,0.965842941516384
SKIDA1,0.8720671647867045,-0.36696752636728097,1.6187224307757428,-0.22670194678862796,0.8206555132099359,0.965842941516384
RNU6-90P,0.9418811932108344,0.40658165996065787,1.7664964410557231,0.23016273936995296,0.8179653142888119,0.965842941516384
CSKMT,3.3339500547577443,-0.13549888687782444,0.5838143174022359,-0.2320924356236172,0.8164662199844651,0.965842941516384
UBA7,31.960745876964545,-0.10837336785944425,0.47164141455549174,-0.22977915957949321,0.8182633797051951,0.965842941516384
AL158206.1,21.14015611413371,-0.15642245768130747,0.690536230274821,-0.22652317260609794,0.8207945384471429,0.965842941516384
AC098679.5,0.8421344341543783,0.34375711992365376,1.5040419898675828,0.22855553384777405,0.8192143885788985,0.965842941516384
AL035587.2,3.7575957991106557,0.1673982819573878,0.7320561055603325,0.22866865078497955,0.8191264622731788,0.965842941516384
MRPS11,10.010756336685326,-0.07353437895444594,0.31857462157508126,-0.23082309127726752,0.8174522413459033,0.965842941516384
RBM4,8.446077090643813,0.10781960105495178,0.47121772887603175,0.22881057831191456,0.8190161445831382,0.965842941516384
RPL7P1,7.772923914093947,0.14565235852535563,0.6435149363202507,0.22633873792926307,0.8209379715153795,0.965842941516384
DPRXP4,1.3008040015328934,0.25544993400576643,1.1117157877993202,0.22977989231531776,0.8182628102987091,0.965842941516384
AC096887.1,0.94009616819663,-0.2438362784553973,1.0634625087093494,-0.22928526060718818,0.8186472086920888,0.965842941516384
DYNLL2,76.90740677920468,-0.07428991459769366,0.3269379869821269,-0.22722937546487967,0.8202453867397475,0.965842941516384
AC074032.1,2.6999752511752053,-0.17591382313526172,0.7732071096939873,-0.22751190583966985,0.8200257124372383,0.965842941516384
AC002064.2,2.71157701564812,-0.25069542712138176,1.0781009027680046,-0.23253428920959604,0.8161230580443922,0.965842941516384
AL031963.3,0.907043648335333,0.27315835584675985,1.2063884353260659,0.22642653713182348,0.8208696901758505,0.965842941516384
URB1,14.818942918865293,-0.10677057271440639,0.4617298416145119,-0.2312403554881055,0.8171280803049868,0.965842941516384
AC011815.3,3.9301993176343326,0.20027625716018707,0.887831697413446,0.2255790796202248,0.8215288135218463,0.965842941516384
FAM118B,14.163647058908136,-0.08628517953794052,0.3715389732283649,-0.23223722342825578,0.81635376785145,0.965842941516384
HEXA,6.155213893064246,-0.0919683979547245,0.4024649407884081,-0.22851281846951227,0.8192475920265181,0.965842941516384
AC245407.2,10.383010435761774,-0.1718434683171217,0.7501157382036061,-0.22908927191509976,0.8187995315309683,0.965842941516384
AL590062.1,2.4502002600436623,0.1584190637221566,0.6857393436928944,0.2310193591474955,0.8172997623658682,0.965842941516384
CDC42EP1,104.89260564143727,-0.11268850864744676,0.49428978246801036,-0.22798065556764724,0.8196612791710756,0.965842941516384
TRPV2,11.801972659646545,-0.12769628058118943,0.5483081047822022,-0.2328914700830707,0.8158456822342445,0.965842941516384
MT1XP1,1.3856571483951998,-0.23793456188877599,1.0492106563378398,-0.22677482396076848,0.8205988412842635,0.965842941516384
SENP6,27.857001794352513,0.06901224253014536,0.30030162455229004,0.2298097542197232,0.8182396047971945,0.965842941516384
PIK3R5,5.32690184302548,0.16595943899221963,0.719484854466908,0.23066425646330652,0.8175756439335855,0.965842941516384
AC018926.3,2.0587766263025413,0.2276188857193559,0.991399841620315,0.22959342554195106,0.8184077160774843,0.965842941516384
AZGP1P2,1.2759712316562108,0.3075208510349099,1.3402812397014339,0.22944501640820877,0.8185230511985748,0.965842941516384
AC007000.1,1.2883272479642531,0.2524282125125568,1.0988543775813924,0.2297194402302496,0.8183097877281424,0.965842941516384
PCAT19,5.9424636381162985,-0.22569336756693054,0.9663322309693428,-0.23355670061893102,0.8153291459460494,0.965842941516384
CRYGS,3.032549781647662,-0.14085895363873252,0.613860393711388,-0.22946415028847525,0.8185081812166634,0.965842941516384
SEPTIN7-DT,1.285087896234195,-0.1923447015438634,0.8524779968341534,-0.2256301068862466,0.8214891226970021,0.965842941516384
RNF111,17.272046196543634,-0.07513795179824725,0.3281019517776325,-0.22900793912122527,0.8188627455640642,0.965842941516384
COL9A3,2.732081543458189,0.263808038194865,1.153046617014488,0.22879217050037987,0.819030452438713,0.965842941516384
RPL28P2,0.7983544016426325,0.27702889783448065,1.22465123016841,0.22621044343897367,0.8210377484338028,0.965842941516384
PLPBP,60.68918388658704,-0.09675707654312747,0.42657428532315284,-0.22682350969615717,0.8205609820168551,0.965842941516384
ENGASE,12.107400942619645,0.10156041571887117,0.4387858855298898,0.23145779996141866,0.816959166092025,0.965842941516384
CCNYL1,13.363274675142371,0.0884919947518492,0.3923793909825445,0.22552661221645529,0.8215696250135145,0.965842941516384
AC005162.2,1.2930086359126656,0.30657528034028647,1.3347196432289252,0.22969264136895903,0.8183306133825604,0.965842941516384
TMEM185B,35.792405155638534,-0.05400706339057218,0.23151628651295691,-0.23327543908039336,0.8155475293151131,0.965842941516384
RMND1,22.57789607433232,0.12472664843627196,0.5380324577097888,0.23181993325679376,0.8166778742474283,0.965842941516384
TOMM5,1.269075667890902,-0.19885738290153032,0.8616251230806157,-0.23079338981034417,0.8174753167862,0.965842941516384
MIR3174,1.3236473217039546,0.38698300236684563,1.7119390115961735,0.22604952614873317,0.8211629007805388,0.965842941516384
AC120114.1,1.9159374979985737,0.18203827211275567,0.7817200709564142,0.23286887324005456,0.8158632295724135,0.965842941516384
AC138028.6,0.9066274376733386,0.31070566730336135,1.354929032141376,0.2293150858331757,0.8186240290613489,0.965842941516384
RNY1P16,2.371194771544771,-0.2516977951963653,1.1074067191448382,-0.22728577571818545,0.8202015330309633,0.965842941516384
ZNF333,3.9037249673471583,-0.11214828151385067,0.48084544239810095,-0.23323145365491685,0.8155816827581537,0.965842941516384
ARHGEF38,7.366883244155234,0.18014001488409997,0.7902003124742171,0.22796753182754234,0.8196714817993954,0.965842941516384
SIGLEC7,2.5993375880472454,0.20472511687117462,0.8964921939750367,0.22836240878286476,0.8193645108163908,0.965842941516384
RNASEK,1.6076170618949843,-0.1854600772843448,0.8215168558139193,-0.22575322219116237,0.8213933611096351,0.965842941516384
ZC3H7A,29.58339296600166,0.05097954718370285,0.22467728268618,0.22690120947790252,0.8205005615543692,0.965842941516384
AL022328.1,3.8018636814526,0.13117325765474486,0.5696384156238904,0.2302745988629976,0.8178783974412563,0.965842941516384
AC138470.1,0.9033721973646603,0.4246348055237775,1.8810148254602816,0.22574771861240914,0.8213976418482701,0.965842941516384
GOSR1,21.576931569700413,0.07728317386113238,0.334234376800807,0.231224491630287,0.8171404039263798,0.965842941516384
THAP3,10.152039364278405,-0.08741493670664895,0.3744319965204396,-0.23346011430376545,0.8154041380348296,0.965842941516384
NFIA,7.847149193200623,-0.17923502007176909,0.7713190434889742,-0.23237468539739384,0.8162470089633914,0.965842941516384
EGLN2,3.6371857113773847,0.17713138987388094,0.7713238141625327,0.2296459497574335,0.8183668981919084,0.965842941516384
ADCY2,1.6688713485357003,0.3117694235051664,1.338403374128124,0.23294130120395307,0.8158069867335529,0.965842941516384
ZBTB3,6.0054797169456755,-0.09470454646615115,0.41858534113074475,-0.22624907554173107,0.8210077032521519,0.965842941516384
AL136141.1,0.9143086303262662,-0.32955788583632906,1.4096143271746067,-0.23379294568953912,0.8151457263533252,0.965842941516384
LRP12,5.721738070171488,0.1363914981888589,0.599800457383583,0.22739478856654846,0.8201167722798409,0.965842941516384
EIF4A1,1.6356309769271775,0.25227166790919625,1.1134988265010024,0.22655764146776958,0.8207677330105325,0.965842941516384
FOXD2,2.065978520877955,0.20204416994357657,0.8837806963240813,0.22861346800619328,0.8191693558120836,0.965842941516384
ZFYVE16,9.60175004673575,0.10290218676323218,0.45024776325423627,0.22854569230836483,0.8192220385593987,0.965842941516384
B3GNT5,4.63631240930004,-0.23541308980928102,1.0393277859916126,-0.22650514398080454,0.8208085588708699,0.965842941516384
NBR2,6.941025023733418,0.11009252592407419,0.48548727244234785,0.2267670692379434,0.8206048715927665,0.965842941516384
RTCA-AS1,1.273701425407651,-0.19503939067007572,0.8501875604845717,-0.2294074857539804,0.8185522185064895,0.965842941516384
MYOF,109.01366344086169,0.0975480689562805,0.4241717834439238,0.22997302688139915,0.8181127294362239,0.965842941516384
ARRDC2,24.107494763256152,-0.10803844089759007,0.47665018498063993,-0.22666190909372722,0.8206866483685261,0.965842941516384
TRAV3,1.2134094988750113,0.2805027460104917,1.2357128535774162,0.22699670493709764,0.8204263043775086,0.965842941516384
ZNF526,10.81447537683914,0.0744668907694869,0.3226758255131664,0.23077926786445413,0.8174862883576746,0.965842941516384
AQR,19.088760788323317,0.07333273283692639,0.32308120065484824,0.22697926307160374,0.8204398670351432,0.965842941516384
THUMPD1,44.06076871623159,0.06911796560606343,0.29960113109432857,0.23069994880727546,0.8175479132990444,0.965842941516384
GLB1L,17.396321970614622,-0.08805088565969077,0.3869176821612461,-0.227570074254182,0.8199804868191753,0.965842941516384
ZNF420,8.773304748502346,-0.07908710039327416,0.34793807215345385,-0.22730223198567867,0.8201887376560271,0.965842941516384
ATP1B3,111.09020231217346,0.09376068309967997,0.4154252983664687,0.22569805803441634,0.8214362685833401,0.965842941516384
AL954705.1,1.5013002137222733,-0.27963372703131884,1.2076021657066682,-0.2315611340988958,0.816878897523311,0.965842941516384
AL139421.1,2.10526548601182,0.2539224786324726,1.1029279372296177,0.2302258108270302,0.8179163063516445,0.965842941516384
AC009509.4,2.4909855218469747,0.19231839910543727,0.8313474685145974,0.23133335505196212,0.8170558357727511,0.965842941516384
TAF1C,15.4491246842795,-0.0986069517700645,0.43477351456898755,-0.22680073294671235,0.8205786937450956,0.965842941516384
AC127070.2,1.2338144542695975,-0.21459851927239126,0.9274707643452563,-0.2313803599231358,0.8170193217311558,0.965842941516384
